team_hint,file,sheet,metric,col,value,metric_norm,col_norm
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Top Kapma,2025/2026,33.9,top kapma,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Top Kapma,Seçildi: 10,26.5,top kapma,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Top Kapma,Seçildi: 10.1,35.9,top kapma,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Başarılı Top Kapma, %",Seçildi: 19,0.605,"başarılı top kapma, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Başarılı Top Kapma, %",2025/2026,0.4326,"başarılı top kapma, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Başarılı Top Kapma, %",Seçildi: 10,0.6075,"başarılı top kapma, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Başarılı Top Kapma, %",Seçildi: 10.1,0.429,"başarılı top kapma, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Takım presi,Seçildi: 19,17.63,takım presi,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Takım presi,2025/2026,20.1,takım presi,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Takım presi,Seçildi: 10,14.6,takım presi,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Takım presi,Seçildi: 10.1,20.4,takım presi,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Team pressing successful, %",Seçildi: 19,0.5164,"team pressing successful, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Team pressing successful, %",2025/2026,0.3957,"team pressing successful, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Team pressing successful, %",Seçildi: 10,0.5136999999999999,"team pressing successful, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Team pressing successful, %",Seçildi: 10.1,0.348,"team pressing successful, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, %",Seçildi: 19,0.6117,"topla oynama, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, %",2025/2026,0.4666,"topla oynama, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, %",Seçildi: 10,0.6419,"topla oynama, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Topla oynama, %",Seçildi: 10.1,0.4416,"topla oynama, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Own goals,2025/2026,0.05,own goals,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Gol pozisyonları, başarılı",Seçildi: 19,2.26,"gol pozisyonları, başarılı",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Gol pozisyonları, başarılı",2025/2026,0.81,"gol pozisyonları, başarılı",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Gol pozisyonları, başarılı",Seçildi: 10,2.3,"gol pozisyonları, başarılı",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Gol pozisyonları, başarılı",Seçildi: 10.1,1.0,"gol pozisyonları, başarılı",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",Seçildi: 19,0.3797,"shots on target, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",2025/2026,0.4107,"shots on target, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",Seçildi: 10,0.3833,"shots on target, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Shots on target, %",Seçildi: 10.1,0.4423,"shots on target, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,Seçildi: 19,6.68,i̇sabetsiz şutlar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,2025/2026,4.24,i̇sabetsiz şutlar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,Seçildi: 10,7.5,i̇sabetsiz şutlar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetsiz Şutlar,Seçildi: 10.1,4.1,i̇sabetsiz şutlar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,Seçildi: 19,2.37,engellenen şutlar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,2025/2026,1.9,engellenen şutlar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,Seçildi: 10,2.9,engellenen şutlar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Engellenen Şutlar,Seçildi: 10.1,1.5,engellenen şutlar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,Seçildi: 19,0.58,direkten dönen şutlar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,2025/2026,0.14,direkten dönen şutlar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,Seçildi: 10,0.7,direkten dönen şutlar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Direkten dönen şutlar,Seçildi: 10.1,0.2,direkten dönen şutlar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,Seçildi: 19,849.42,tüm hareketler,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,2025/2026,696.24,tüm hareketler,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,Seçildi: 10,862.0,tüm hareketler,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Tüm Hareketler,Seçildi: 10.1,690.6,tüm hareketler,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,Seçildi: 19,693.16,actions successful,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,2025/2026,527.71,actions successful,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,Seçildi: 10,705.3,actions successful,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions successful,Seçildi: 10.1,525.6,actions successful,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",Seçildi: 19,0.816,"actions successful, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",2025/2026,0.758,"actions successful, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",Seçildi: 10,0.8181999999999999,"actions successful, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions successful, %",Seçildi: 10.1,0.7611,"actions successful, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,Seçildi: 19,38.84,rakip ceza sahasında hareketler,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,2025/2026,23.57,rakip ceza sahasında hareketler,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,Seçildi: 10,44.7,rakip ceza sahasında hareketler,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasında hareketler,Seçildi: 10.1,23.2,rakip ceza sahasında hareketler,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,Seçildi: 19,19.21,actions in opponent box successful,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,2025/2026,10.67,actions in opponent box successful,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,Seçildi: 10,23.1,actions in opponent box successful,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Actions in opponent box successful,Seçildi: 10.1,11.8,actions in opponent box successful,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",Seçildi: 19,0.4946,"actions in opponent box successful, %",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",2025/2026,0.4525,"actions in opponent box successful, %",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",Seçildi: 10,0.5168,"actions in opponent box successful, %",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Actions in opponent box successful, %",Seçildi: 10.1,0.5086,"actions in opponent box successful, %",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,Seçildi: 19,41.05,final third entries,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,2025/2026,26.24,final third entries,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,Seçildi: 10,43.2,final third entries,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries,Seçildi: 10.1,25.8,final third entries,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,Seçildi: 19,30.95,final third entries through pass,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,2025/2026,19.33,final third entries through pass,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,Seçildi: 10,32.1,final third entries through pass,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through pass,Seçildi: 10.1,18.8,final third entries through pass,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",Seçildi: 19,0.7538,"final third entries through pass, % of total",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",2025/2026,0.7368000000000001,"final third entries through pass, % of total",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",Seçildi: 10,0.7431,"final third entries through pass, % of total",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through pass, % of total",Seçildi: 10.1,0.7287,"final third entries through pass, % of total",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,Seçildi: 19,10.11,final third entries through carry,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,2025/2026,6.9,final third entries through carry,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,Seçildi: 10,11.1,final third entries through carry,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Final third entries through carry,Seçildi: 10.1,7.0,final third entries through carry,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",Seçildi: 19,0.2462,"final third entries through carry, % of total",seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",2025/2026,0.2632,"final third entries through carry, % of total",2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",Seçildi: 10,0.2569,"final third entries through carry, % of total",seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,"Final third entries through carry, % of total",Seçildi: 10.1,0.2713,"final third entries through carry, % of total",seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,Seçildi: 19,32.89,lost balls after passes,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,2025/2026,38.76,lost balls after passes,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,Seçildi: 10,31.7,lost balls after passes,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Lost balls after passes,Seçildi: 10.1,39.3,lost balls after passes,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,Seçildi: 19,25.21,bireysel top kayıpları,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,2025/2026,25.62,bireysel top kayıpları,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,Seçildi: 10,24.8,bireysel top kayıpları,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Bireysel top kayıpları,Seçildi: 10.1,24.5,bireysel top kayıpları,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,Seçildi: 19,62.42,challenges unsuccessful,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,2025/2026,74.38,challenges unsuccessful,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,Seçildi: 10,61.9,challenges unsuccessful,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Challenges unsuccessful,Seçildi: 10.1,75.3,challenges unsuccessful,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,Seçildi: 19,8.84,dribbles unsuccessful,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,2025/2026,8.1,dribbles unsuccessful,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,Seçildi: 10,10.0,dribbles unsuccessful,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Dribbles unsuccessful,Seçildi: 10.1,7.3,dribbles unsuccessful,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,Seçildi: 19,19.16,rakip ceza sahasına girişler,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,2025/2026,12.05,rakip ceza sahasına girişler,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,Seçildi: 10,21.4,rakip ceza sahasına girişler,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip ceza sahasına girişler,Seçildi: 10.1,11.6,rakip ceza sahasına girişler,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,Seçildi: 19,6.53,kötü top kontrolü,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,2025/2026,5.95,kötü top kontrolü,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,Seçildi: 10,7.1,kötü top kontrolü,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Kötü top kontrolü,Seçildi: 10.1,5.2,kötü top kontrolü,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,Seçildi: 19,1.42,ofsaytlar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,2025/2026,1.71,ofsaytlar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,Seçildi: 10,1.4,ofsaytlar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ofsaytlar,Seçildi: 10.1,0.9,ofsaytlar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,Seçildi: 19,46.11,ball recoveries,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,2025/2026,46.05,ball recoveries,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,Seçildi: 10,45.3,ball recoveries,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries,Seçildi: 10.1,46.4,ball recoveries,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,Seçildi: 19,11.42,rakip sahada geri kazanılan toplar,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,2025/2026,10.14,rakip sahada geri kazanılan toplar,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,Seçildi: 10,11.8,rakip sahada geri kazanılan toplar,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahada geri kazanılan toplar,Seçildi: 10.1,10.4,rakip sahada geri kazanılan toplar,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,Seçildi: 19,7.79,ball recoveries after losses within 10 seconds,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,2025/2026,8.0,ball recoveries after losses within 10 seconds,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,Seçildi: 10,7.7,ball recoveries after losses within 10 seconds,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds,Seçildi: 10.1,8.7,ball recoveries after losses within 10 seconds,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,Seçildi: 19,2.58,ball recoveries after losses within 10 seconds in the opponent's half of the field,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,2025/2026,3.0,ball recoveries after losses within 10 seconds in the opponent's half of the field,2025/2026
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,Seçildi: 10,2.7,ball recoveries after losses within 10 seconds in the opponent's half of the field,seçildi: 10
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 10 seconds in the opponent's half of the field,Seçildi: 10.1,3.6,ball recoveries after losses within 10 seconds in the opponent's half of the field,seçildi: 10.1
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds,Seçildi: 19,1.26,ball recoveries after losses within 5 seconds,seçildi: 19
Galatasaray,01.02.2026 - Galatasaray - Comparison.xlsx,Comparison,Ball recoveries after losses within 5 seconds,2025/2026,0.86,ball recoveries after losses within 5 seconds,2025/2026
